input_index,input_name,raw_value,scaler_mean,scaler_scale,z,svm_weight,contribution_wz
64,feat_63,0.15931396186351776,0.1685899794101715,0.0326400101184845,-0.28419163823127747,-0.19052019715309143,0.054144248366355896
65,feat_64,0.0661470890045166,0.056976318359375,0.01137174665927887,0.8064522743225098,-1.1534664630889893,-0.9302156567573547
66,feat_65,0.06938570737838745,0.062116965651512146,0.01884273625910282,0.38575828075408936,-0.4683765172958374,-0.18068012595176697
67,feat_66,0.03637601435184479,0.029323721304535866,0.01039097085595131,0.6786943078041077,3.3614253997802734,2.2813801765441895
68,feat_67,0.025608474388718605,0.021563975140452385,0.0050876508466899395,0.7949640154838562,-0.36168336868286133,-0.2875252664089203
69,feat_68,0.01905048079788685,0.017995553091168404,0.005135060288012028,0.20543628931045532,-0.0072951894253492355,-0.0014986966270953417
70,feat_69,0.011514047160744667,0.011317959055304527,0.0058289989829063416,0.033640097826719284,-0.2063925862312317,-0.006943066604435444
71,feat_70,0.0687481239438057,0.12375863641500473,0.09686491638422012,-0.5679095387458801,-0.05768208205699921,0.0327582061290741
72,feat_71,0.06560246646404266,0.059520069509744644,0.028987964615225792,0.20982490479946136,-0.27275538444519043,-0.0572308711707592
73,feat_72,0.0019497686298564076,0.0014555046800523996,0.001349475234746933,0.36626380681991577,-1.7178845405578613,-0.6291989088058472
74,feat_73,0.004870368167757988,0.0021251242142170668,0.0015034644166007638,1.8259453773498535,-1.676235556602478,-3.0607144832611084
75,feat_74,0.002791555831208825,0.00230331439524889,0.001115066814236343,0.4378584623336792,-0.12079878151416779,-0.052892766892910004
76,feat_75,0.003014742396771908,0.002094060182571411,0.0010125949047505856,0.9092305302619934,-1.1182823181152344,-1.016776442527771
77,feat_76,0.003734003519639373,0.002250494435429573,0.001601184019818902,0.9265075325965881,2.0329949855804443,1.8835852146148682
78,feat_77,0.014035681262612343,0.005618860945105553,0.006062106695026159,1.3884315490722656,-0.24972939491271973,-0.34673216938972473
79,feat_78,0.00869718473404646,0.005174003075808287,0.003505362430587411,1.005083441734314,0.19299857318401337,0.1939796656370163
80,feat_79,0.01574607752263546,0.0108583839610219,0.006731921341270208,0.7260473370552063,-0.7309457659721375,-0.530701220035553
81,feat_80,0.04803583770990372,0.02293783612549305,0.016553252935409546,1.5161975622177124,0.8924916386604309,1.3531936407089233
82,feat_81,0.02392684854567051,0.014416811056435108,0.008420145139098167,1.1294386386871338,0.2918797731399536,0.3296602964401245
83,feat_82,0.00985493790358305,0.005049577448517084,0.0026623604353517294,1.8049248456954956,-0.3551218509674072,-0.6409682631492615
84,feat_83,0.022653454914689064,0.009386861696839333,0.007807557471096516,1.6991989612579346,0.8241027593612671,1.4003145694732666
85,feat_84,0.015210301615297794,0.004972459748387337,0.005188039503991604,1.973354697227478,-0.9831798076629639,-1.9401625394821167
86,feat_85,0.005369147285819054,0.002663922030478716,0.001890501007437706,1.4309568405151367,0.4301367402076721,0.6155071258544922
87,feat_86,0.0030481363646686077,0.0022992612794041634,0.0012366301380097866,0.6055772304534912,0.17389309406280518,0.10530570149421692
88,feat_87,0.006539263762533665,0.0021084377076476812,0.001685381750576198,2.628974676132202,0.19946229457855225,0.5243813395500183
89,feat_88,0.005594989750534296,0.028312381356954575,0.02529776841402054,-0.8979998230934143,0.30591660737991333,-0.27471306920051575
90,feat_89,0.021671775728464127,0.009036156348884106,0.007867848500609398,1.6059815883636475,1.177581548690796,1.89117431640625
91,feat_90,0.003240534570068121,0.0015553818084299564,0.0016350606456398964,1.030636191368103,-2.0551881790161133,-2.1181514263153076
92,feat_91,0.004892674740403891,0.0021567612420767546,0.0015112935798242688,1.8103123903274536,-1.5656112432479858,-2.834245443344116
93,feat_92,0.0045273276045918465,0.002315270947292447,0.0011617973214015365,1.9039952754974365,0.4207111597061157,0.8010320663452148
94,feat_93,0.004359414801001549,0.0022055667359381914,0.0011280612088739872,1.9093362092971802,0.34880679845809937,0.6659894585609436
95,feat_94,0.0056582121178507805,0.0024433161597698927,0.0019357189303264022,1.660827875137329,1.6143572330474854,2.6811695098876953
96,feat_95,0.009024446830153465,0.0055474466644227505,0.005601114127784967,0.6207693815231323,0.37723344564437866,0.2341749668121338
97,feat_96,0.005878954194486141,0.005130779463797808,0.003419135231524706,0.21881987154483795,1.0261374711990356,0.22453926503658295
98,feat_97,0.01933145336806774,0.010424690321087837,0.006066007539629936,1.4683072566986084,0.5269232392311096,0.7736852169036865
99,feat_98,0.050746239721775055,0.023281235247850418,0.017855046316981316,1.5382208824157715,-0.272903174161911,-0.41978535056114197
100,feat_99,0.016430892050266266,0.014924306422472,0.009043324738740921,0.1665964275598526,-0.004718221258372068,-0.0007860388141125441
101,feat_100,0.006664286833256483,0.004709634929895401,0.0024175429716706276,0.8085283041000366,-0.5694671273231506,-0.4604302942752838
102,feat_101,0.030072681605815887,0.010018978267908096,0.008977602235972881,2.233748197555542,0.6111611127853394,1.3651800155639648
103,feat_102,0.015725398436188698,0.0051423413679003716,0.005439106374979019,1.9457345008850098,0.9444742798805237,1.8376961946487427
104,feat_103,0.0041602663695812225,0.0026934577617794275,0.0018936611013486981,0.7745887637138367,-0.35868990421295166,-0.2778371572494507
105,feat_104,0.001916504348628223,0.0022955199237912893,0.0011803015368059278,-0.3211175799369812,0.5483576059341431,-0.17608726024627686
106,feat_105,0.0033963609021157026,0.0019732671789824963,0.001292141154408455,1.101345419883728,-0.8748478293418884,-0.9635096788406372
107,feat_106,0.034456729888916016,0.03035840392112732,0.0268848929554224,0.15243972837924957,-0.562759280204773,-0.08578687161207199
108,feat_107,0.020057594403624535,0.009587851352989674,0.008438045158982277,1.2407782077789307,0.72486412525177,0.8993955850601196
109,feat_108,0.0032306541688740253,0.001788703491911292,0.0015826509334146976,0.9110983610153198,1.3557602167129517,1.2352309226989746
110,feat_109,0.0035459038335829973,0.002697342075407505,0.0023438723292201757,0.3620341122150421,1.0535415410995483,0.38141798973083496
111,feat_110,0.002260183449834585,0.00261359172873199,0.0014394809259101748,-0.24551092088222504,0.24578647315502167,-0.06034326180815697
112,feat_111,0.004005616996437311,0.0025895514991134405,0.0014472713228315115,0.978438138961792,-0.6971371173858643,-0.682105541229248
113,feat_112,0.005133884958922863,0.002741942647844553,0.0018269660649821162,1.309242844581604,-1.490176796913147,-1.9510033130645752
114,feat_113,0.011827576905488968,0.006167909130454063,0.0067380997352302074,0.8399501442909241,-0.612893283367157,-0.5147997736930847
115,feat_114,0.007887165062129498,0.005798546597361565,0.003904462093487382,0.5349311828613281,-0.5353232622146606,-0.28636109828948975
116,feat_115,0.01286347210407257,0.011686976999044418,0.007399081252515316,0.1590055674314499,0.22364886105060577,0.03556141257286072
117,feat_116,0.048298921436071396,0.02465219236910343,0.018456999212503433,1.2811795473098755,0.048536963760852814,0.062184564769268036
118,feat_117,0.015794895589351654,0.014487575739622116,0.010771960951387882,0.12136321514844894,0.08991840481758118,0.010912787169218063
119,feat_118,0.006491833366453648,0.005032067187130451,0.0028226012364029884,0.5171705484390259,0.6709936261177063,0.34701815247535706
120,feat_119,0.0238832775503397,0.009977041743695736,0.007678688038140535,1.8110171556472778,-1.0386472940444946,-1.8810080289840698
121,feat_120,0.014573843218386173,0.005336902104318142,0.005541450344026089,1.6668815612792969,-0.36215776205062866,-0.6036741137504578
122,feat_121,0.004133145324885845,0.002910527866333723,0.001963874790817499,0.6225536465644836,0.2559378147125244,0.15933501720428467
123,feat_122,0.002545303665101528,0.0024824037682265043,0.001338267233222723,0.04700100049376488,-1.1470298767089844,-0.05391155183315277
124,feat_123,0.003388967365026474,0.0022620572708547115,0.001654907362535596,0.6809505820274353,0.41832125186920166,0.2848561108112335
125,feat_124,0.016218798235058784,0.03147493302822113,0.030593452975153923,-0.4986732006072998,-0.13335192203521729,0.06649903208017349
126,feat_125,0.014589831233024597,0.011275599710643291,0.009594949893653393,0.3454141616821289,0.8144352436065674,0.28131747245788574
127,feat_126,0.0030599161982536316,0.001821132143959403,0.0017651706002652645,0.70179283618927,-3.277108669281006,-2.299851417541504
128,feat_127,0.0033786382991820574,0.002621773397549987,0.002316257217898965,0.32676202058792114,-0.19846877455711365,-0.06485205888748169
129,feat_128,0.0036013515200465918,0.0025126596447080374,0.0013838522136211395,0.7867110967636108,-1.3399420976638794,-1.0541473627090454
130,feat_129,0.004170074127614498,0.0024989137891680002,0.001302879536524415,1.282666802406311,-1.199730396270752,-1.5388543605804443
131,feat_130,0.005342968739569187,0.002629909897223115,0.0018514139810577035,1.4653983116149902,3.1082301139831543,4.554795265197754
132,feat_131,0.006928366143256426,0.005662520881742239,0.005874938331544399,0.21546529233455658,-0.9064005613327026,-0.19529786705970764
133,feat_132,0.005414550192654133,0.005800669547170401,0.004020459484308958,-0.09603861719369888,0.26367735862731934,-0.025323208421468735
134,feat_133,0.01728026382625103,0.011892599053680897,0.008423509076237679,0.6395986080169678,-0.43509265780448914,-0.2782846689224243
135,feat_134,0.044380031526088715,0.024264199659228325,0.01802077703177929,1.1162577867507935,0.45138266682624817,0.5038594007492065
136,feat_135,0.016698574647307396,0.014613107778131962,0.009493239223957062,0.21967916190624237,0.29624679684638977,0.06507924944162369
137,feat_136,0.0076964558102190495,0.005015498027205467,0.002718677744269371,0.986125648021698,-0.19659915566444397,-0.19387146830558777
138,feat_137,0.02695244736969471,0.00979978684335947,0.007742695510387421,2.215334415435791,-0.8765119910240173,-1.9417672157287598
139,feat_138,0.013578829355537891,0.005179233383387327,0.0052087558433413506,1.6125917434692383,0.7478687763214111,1.2060070037841797
140,feat_139,0.003508196212351322,0.002841543173417449,0.0017795461462810636,0.3746196925640106,0.6451920866966248,0.2417016625404358
141,feat_140,0.002342705614864826,0.002510936465114355,0.001322670024819672,-0.12719033658504486,-0.495346337556839,0.06300326436758041
142,feat_141,0.002383737824857235,0.002224331721663475,0.0016273666406050324,0.09795340150594711,-0.11377091705799103,-0.011144248768687248
143,feat_142,0.03404812514781952,0.031853049993515015,0.031061366200447083,0.07066898047924042,-0.041801877319812775,-0.0029540960676968098
144,feat_143,0.014356705360114574,0.011292020790278912,0.009988444857299328,0.3068229854106903,1.1394941806793213,0.3496229946613312
